ref;description;category;color;composition;sku;stock;size;image;video
84147;Calça Jogging De Bengaline Com Botão;JOGGING;Preto;  3,00% ELASTANO   23,00% POLIAMIDA   74,00% VISCOSE;84147-42-PRETO;1;42;84147PRETO.jpg;84147PRETO.mp4
84147;Calça Jogging De Bengaline Com Botão;JOGGING;Preto;  3,00% ELASTANO   23,00% POLIAMIDA   74,00% VISCOSE;84147-44-PRETO;2;44;84147PRETO.jpg;84147PRETO.mp4
84147;Calça Jogging De Bengaline Com Botão;JOGGING;Preto;  3,00% ELASTANO   23,00% POLIAMIDA   74,00% VISCOSE;84147-46-PRETO;4;46;84147PRETO.jpg;84147PRETO.mp4
84147;Calça Jogging De Bengaline Com Botão;JOGGING;Preto;  3,00% ELASTANO   23,00% POLIAMIDA   74,00% VISCOSE;84147-48-PRETO;10;48;84147PRETO.jpg;84147PRETO.mp4
84147;Calça Jogging De Bengaline Com Botão;JOGGING;Militar;  3,00% ELASTANO   23,00% POLIAMIDA   74,00% VISCOSE;84147-48-MILITAR;1;48;84147MILITAR.jpg;84147MILITAR.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Preto;  5,00% ELASTASNO   95,00% POLIESTER;84152-40-PRETO;1;40;84152PRETO.jpg;84152PRETO.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Preto;  5,00% ELASTASNO   95,00% POLIESTER;84152-54-PRETO;2;54;84152PRETO.jpg;84152PRETO.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Coral;  5,00% ELASTASNO   95,00% POLIESTER;84152-40-CORAL;5;40;84152CORAL.jpg;84152CORAL.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Coral;  5,00% ELASTASNO   95,00% POLIESTER;84152-42-CORAL;3;42;84152CORAL.jpg;84152CORAL.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Coral;  5,00% ELASTASNO   95,00% POLIESTER;84152-44-CORAL;2;44;84152CORAL.jpg;84152CORAL.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Coral;  5,00% ELASTASNO   95,00% POLIESTER;84152-46-CORAL;3;46;84152CORAL.jpg;84152CORAL.mp4
84152;Calça Cigarrete Social Alfaiataria Com Frizo;CALCA;Coral;  5,00% ELASTASNO   95,00% POLIESTER;84152-48-CORAL;5;48;84152CORAL.jpg;84152CORAL.mp4
